id	taxonID	acceptedNameUsageID	scientificName	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	specificEpithet	full.tax.name	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus	taxonRemarks	language
MUS_666	MUS_666		Suriana maritima L.			Plantae	Tracheophyta	Magnoliopsida	Fabales	Surianiaceae	Suriana	maritima	Suriana maritima	species	L.		accepted		
MUS_667	MUS_667		Tacca artocarpifolia Seem.			Plantae	Tracheophyta	Liliopsida	Dioscoreales	Taccaceae	Tacca	artocarpifolia	Tacca artocarpifolia	species	Seem.		accepted		
MUS_668	MUS_668		Thypha dominguensis Pers.			Plantae	Tracheophyta	Liliopsida	Poales	Thyphaceae	Thypha	dominguensis	Thypha dominguensis	species	Pers.		accepted		
MUS_669	MUS_669		Tristichia trifaria (Bory ex Willd.) Spreng.			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Podostemaceae	Tristichia	trifaria	Tristichia trifaria	species	(Bory ex Willd.) Spreng.		accepted		
MUS_670	MUS_670		Elatostema fagifolium (Poiret ) Brongn.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Elatostema	fagifolium	Elatostema fagifolium	species	(Poiret ) Brongn.		accepted		
MUS_671	MUS_671		Obetia ficifolia (Poiret ) Gaudich.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Obetia	ficifolia	Obetia ficifolia	species	(Poiret ) Gaudich.		accepted		
MUS_672	MUS_672		Pilea articulata Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	articulata	Pilea articulata	species	Wedd.		accepted		
MUS_673	MUS_673		Pilea atroviridis Baker			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	atroviridis	Pilea atroviridis	species	Baker		accepted		
MUS_674	MUS_674		Pilea boehmerioides Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	boehmerioides	Pilea boehmerioides	species	Wedd.		accepted		
MUS_675	MUS_675		Pilea cataractae Marais			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	cataractae	Pilea cataractae	species	Marais		accepted		
MUS_676	MUS_676		Pilea cocottei Marais			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	cocottei	Pilea cocottei	species	Marais		accepted		
MUS_677	MUS_677		Pilea cuneiformis (Poir.) Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	cuneiformis	Pilea cuneiformis	species	(Poir.) Wedd.		accepted		
MUS_678	MUS_678		Pilea laevicaulis Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	laevicaulis	Pilea laevicaulis	species	Wedd.		accepted		
MUS_679	MUS_679		Pilea lucens (Poir.) Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	lucens	Pilea lucens	species	(Poir.) Wedd.		accepted		
MUS_680	MUS_680		Pilea pollicaris (Marais)			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	pollicaris	Pilea pollicaris	species	(Marais)		accepted		
MUS_681	MUS_681		Pilea repanda (Poir.) Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	repanda	Pilea repanda	species	(Poir.) Wedd.		accepted		
MUS_682	MUS_682		Pilea thouarsiana Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	thouarsiana	Pilea thouarsiana	species	Wedd.		accepted		
MUS_683	MUS_683		Pilea trilobata (Poir.) Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	trilobata	Pilea trilobata	species	(Poir.) Wedd.		accepted		
MUS_684	MUS_684		Pilea verbascifolia (Poir.) Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	verbascifolia	Pilea verbascifolia	species	(Poir.) Wedd.		accepted		
MUS_685	MUS_685		Pouzolzia laevigata (Poir.) Gaudich.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Pouzolzia	laevigata	Pouzolzia laevigata	species	(Poir.) Gaudich.		accepted		
MUS_686	MUS_686		Procris pedunculata  (J. R. et G. Forst) Wedd.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Procris	pedunculata	Procris pedunculata	species	(J. R. et G. Forst) Wedd.		accepted		
MUS_687	MUS_687		Urera acuminata (Poir.) Gaudich. ex Decne.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urera	acuminata	Urera acuminata	species	(Poir.) Gaudich. ex Decne.		accepted		
MUS_688	MUS_688		Viola inconspicua Blume			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	inconspicua	Viola inconspicua	species	Blume		accepted		
MUS_689	MUS_689		Cissus anulata Descoings			Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Cissus	anulata	Cissus anulata	species	Descoings		accepted		
MUS_690	MUS_690		Cissus mauritiana Descoings			Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Cissus	mauritiana	Cissus mauritiana	species	Descoings		accepted		
MUS_691	MUS_691		Cissus quadrangularis L.			Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Cissus	quadrangularis	Cissus quadrangularis	species	L.		accepted		
MUS_692	MUS_692		Cissus rotundifolia (Forssk.) Vahl			Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Cissus	rotundifolia	Cissus rotundifolia	species	(Forssk.) Vahl		accepted		
MUS_693	MUS_693		Cyphostemma mappia (Lam.) Galet			Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Cyphostemma	mappia	Cyphostemma mappia	species	(Lam.) Galet		accepted		
MUS_694	MUS_694		Leea guineensis G. Don			Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Leea	guineensis	Leea guineensis	species	G. Don		accepted		
MUS_695	MUS_695		Xyris			Plantae	Tracheophyta	Liliopsida	Poales	Xyridaceae	Xyris		Xyris 	genus					
MUS_696	MUS_696		Afromomum angustifolium (Sonn.) K. Schum.			Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	Afromomum	angustifolium	Afromomum angustifolium	species	(Sonn.) K. Schum.		accepted		
